reconspider-masterproxy.py,"{'type': 'variable', 'line': 32, 'name': 'r', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://api.IPstack.com/', 'IP', '?access_key=', 'api_key']}"
reconspider-masteripaddress.py,"{'type': 'variable', 'line': 40, 'name': 'r', 'value': None, 'valueSrc': 'requests.get', 'isInput': True, 'args': ['http://api.IPstack.com/', 'IP', '?access_key=', 'api_key']}"
reconspider-masteripaddress.py,"{'type': 'variable', 'line': 71, 'name': 'r', 'value': None, 'valueSrc': 'requests.get', 'isInput': True, 'args': ['http://api.IPstack.com/', 'IP', '?access_key=', 'api_key']}"
reconspider-masterPhonenumber.py,"{'type': 'variable', 'line': 14, 'name': 'response', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://apilayer.net/api/validate?access_key=api_key&number=str']}"
reconspider-mastercrawler.py,"{'type': 'variable', 'line': 26, 'name': 'rqst', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://target'], 'funcKeywords': [['timeout', 10]]}"
reconspider-mastercors.py,"{'type': 'variable', 'line': 68, 'name': 'response', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://host'], 'funcKeywords': [['headers', 'header1']]}"
reconspider-mastercors.py,"{'type': 'variable', 'line': 76, 'name': 'response', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://host'], 'funcKeywords': [['headers', 'header2']]}"
reconspider-mastercors.py,"{'type': 'variable', 'line': 85, 'name': 'response', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://host'], 'funcKeywords': [['headers', 'header3']]}"
reconspider-mastercors.py,"{'type': 'variable', 'line': 99, 'name': 'response', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://host'], 'funcKeywords': [['headers', 'header1']]}"
reconspider-mastercors.py,"{'type': 'variable', 'line': 107, 'name': 'response', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://host'], 'funcKeywords': [['headers', 'header2']]}"
reconspider-mastercors.py,"{'type': 'variable', 'line': 116, 'name': 'response', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://host'], 'funcKeywords': [['headers', 'header3']]}"
reconspider-masterclickjacking.py,"{'type': 'variable', 'line': 14, 'name': 'page', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://host']}"
reconspider-masterhostheader.py,"{'type': 'variable', 'line': 13, 'name': 'response', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://host'], 'funcKeywords': [['headers', 'headers']]}"
renrenPhotosBackup-masterYinYinPhotosBackup(fixed).py,"{'type': 'variable', 'line': 90, 'name': 'req', 'value': None, 'valueSrc': 'urllib.request.Request', 'isInput': False, 'args': ['http://www.renren.com/PLogin.do', 'postData']}"
renrenPhotosBackup-masterYinYinPhotosBackup(fixed).py,"{'type': 'variable', 'line': 109, 'name': 'req1', 'value': None, 'valueSrc': 'urllib.request.Request', 'isInput': False, 'args': ['http://photo.renren.com/photo//albumlist/v7#']}"
renrenPhotosBackup-masterYinYinPhotosBackup.py,"{'type': 'variable', 'line': 91, 'name': 'req', 'value': None, 'valueSrc': 'urllib.request.Request', 'isInput': False, 'args': ['http://www.renren.com/PLogin.do', 'postData']}"
renrenPhotosBackup-masterYinYinPhotosBackup.py,"{'type': 'variable', 'line': 110, 'name': 'req1', 'value': None, 'valueSrc': 'urllib.request.Request', 'isInput': False, 'args': ['http://photo.renren.com/photo//albumlist/v7#']}"
loggers-masterdoi_logger.py,"{'type': 'variable', 'line': 69, 'name': 'page_content', 'value': None, 'valueSrc': 'urllib.urlopen', 'isInput': False, 'args': ['http://onlinelibrary.wiley.com/doi/str/pdf']}"
loggers-masterdoi_logger.py,"{'type': 'variable', 'line': 129, 'name': 'req', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://pubs.acs.orgurl_list.attrs']}"
loggers-masterdoi_logger.py,"{'type': 'variable', 'line': 144, 'name': 'response', 'value': None, 'valueSrc': 'urllib2.urlopen', 'isInput': False, 'args': ['http://pubs.acs.orgurl_list.attrs'], 'funcKeywords': [['timeout', 100]]}"
HawkScan-masterwaybacktool.py,"{'type': 'variable', 'line': 30, 'name': 'r', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://web.archive.org/cdx/search/cdx?url=%s/*&output=list&fl=original&collapse=urlkeyhost']}"
hydroshare-developviews.py,"{'type': 'variable', 'line': 36, 'name': 'r', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://hiscentral.cuahsi.org/webservices/hiscentral.asmx/GetWaterOneFlowServiceInfo']}"
FreeDiscovery-masterhierarchical_clustering_visualization.py,"{'type': 'variable', 'line': 58, 'name': 'res', 'value': None, 'valueSrc': 'requests.post', 'isInput': False, 'args': ['http://localhost:5001/api/v0'], 'funcKeywords': [['json', None]]}"
FreeDiscovery-masterdata_ingestion.py,"{'type': 'variable', 'line': 53, 'name': 'res', 'value': None, 'valueSrc': 'requests.post', 'isInput': False, 'args': ['http://localhost:5001/api/v0False'], 'funcKeywords': [['json', None]]}"
FreeDiscovery-mastercluster.py,"{'type': 'variable', 'line': 56, 'name': 'res', 'value': None, 'valueSrc': 'requests.post', 'isInput': False, 'args': ['http://localhost:5001/api/v0'], 'funcKeywords': [['json', None]]}"
FreeDiscovery-masteremail_threading.py,"{'type': 'variable', 'line': 34, 'name': 'res', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://localhost:5001/api/v0']}"
FreeDiscovery-masteremail_threading.py,"{'type': 'function_call', 'line': 57, 'name': 'requests.post', 'args': ['http://localhost:5001/api/v0'], 'keywords': [['json', None]], 'hasInputs': False}"
FreeDiscovery-mastersemantic_search.py,"{'type': 'function_call', 'line': 56, 'name': 'requests.post', 'args': ['http://localhost:5001/api/v0False'], 'keywords': [['json', None]], 'hasInputs': False}"
FreeDiscovery-mastercategorization.py,"{'type': 'variable', 'line': 56, 'name': 'res', 'value': None, 'valueSrc': 'requests.post', 'isInput': False, 'args': ['http://localhost:5001/api/v0False'], 'funcKeywords': [['json', None]]}"
FreeDiscovery-masterduplicate_detection.py,"{'type': 'variable', 'line': 47, 'name': 'res', 'value': None, 'valueSrc': 'requests.post', 'isInput': False, 'args': ['http://localhost:5001/api/v0/feature-extraction'], 'funcKeywords': [['json', 'fe_opts']]}"
FreeDiscovery-masterduplicate_detection.py,"{'type': 'variable', 'line': 60, 'name': 'res', 'value': None, 'valueSrc': 'requests.post', 'isInput': False, 'args': ['http://localhost:5001/api/v0'], 'funcKeywords': [['json', None]]}"
FreeDiscovery-masterduplicate_detection.py,"{'type': 'variable', 'line': 65, 'name': 'res', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://localhost:5001/api/v0']}"
FreeDiscovery-masterduplicate_detection.py,"{'type': 'variable', 'line': 128, 'name': 'res', 'value': None, 'valueSrc': 'requests.post', 'isInput': False, 'args': ['http://localhost:5001/api/v0/duplicate-detection/'], 'funcKeywords': [['json', None]]}"
FreeDiscovery-masterduplicate_detection.py,"{'type': 'variable', 'line': 163, 'name': 'res', 'value': None, 'valueSrc': 'requests.post', 'isInput': False, 'args': ['http://localhost:5001/api/v0/duplicate-detection/'], 'funcKeywords': [['json', None]]}"
FreeDiscovery-masterduplicate_detection.py,"{'type': 'variable', 'line': 175, 'name': 'res', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://localhost:5001/api/v0'], 'funcKeywords': [['json', None]]}"
FreeDiscovery-masteringestion.py,"{'type': 'variable', 'line': 70, 'name': 'res', 'value': None, 'valueSrc': 'requests.post', 'isInput': False, 'args': ['http://localhost:5001/api/v0False'], 'funcKeywords': [['json', None]]}"
FreeDiscovery-masteringestion.py,"{'type': 'variable', 'line': 75, 'name': 'res', 'value': None, 'valueSrc': 'requests.post', 'isInput': False, 'args': ['http://localhost:5001/api/v0False'], 'funcKeywords': [['json', None]]}"
RoboBull-mastermain.py,"{'type': 'variable', 'line': 26, 'name': 'response', 'value': None, 'valueSrc': 'urllib2.urlopen', 'isInput': False, 'args': ['http://www.alphavantage.co/query?function=TIME_SERIES_INTRADAY&symbol=str&interval=1min&outputsize=full&apikey=1745']}"
cassiopeia-masterlolwikia.py,"{'type': 'variable', 'line': 68, 'name': 'page', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://leagueoflegends.wikia.com/wiki/List_of_champions']}"
augur-masterhousekeeper.py,"{'type': 'function_call', 'line': 116, 'name': 'requests.post', 'args': ['http://{}:{}/api/unstable/task.format', 'broker_host', 'broker_port'], 'keywords': [['json', None], ['timeout', 10]], 'hasInputs': False}"
augur-masterhousekeeper.py,"{'type': 'function_call', 'line': 135, 'name': 'requests.post', 'args': ['http://{}:{}/api/unstable/task.format', 'broker_host', 'broker_port'], 'keywords': [['json', None], ['timeout', 10]], 'hasInputs': False}"
augur-masterruntime.py,"{'type': 'function_call', 'line': 18, 'name': 'requests.post', 'args': ['http://{}:{}/api/unstable/workers/remove.format', 'broker_host', 'broker_port'], 'keywords': [['json', None]], 'hasInputs': False}"
augur-masterruntime.py,"{'type': 'function_call', 'line': 18, 'name': 'requests.post', 'args': ['http://{}:{}/api/unstable/workers/remove.format', 'broker_host', 'broker_port'], 'keywords': [['json', None]], 'hasInputs': False}"
augur-masterruntime.py,"{'type': 'function_call', 'line': 19, 'name': 'requests.post', 'args': ['http://{}:{}/api/unstable/workers/remove.format', 'broker_host', 'broker_port'], 'keywords': [['json', None]], 'hasInputs': False}"
augur-masterruntime.py,"{'type': 'function_call', 'line': 19, 'name': 'requests.post', 'args': ['http://{}:{}/api/unstable/workers/remove.format', 'broker_host', 'broker_port'], 'keywords': [['json', None]], 'hasInputs': False}"
augur-masterruntime.py,"{'type': 'function_call', 'line': 18, 'name': 'requests.post', 'args': ['http://{}:{}/api/unstable/workers/remove.format', 'broker_host', 'broker_port'], 'keywords': [['json', None]], 'hasInputs': False}"
augur-masterruntime.py,"{'type': 'function_call', 'line': 18, 'name': 'requests.post', 'args': ['http://{}:{}/api/unstable/workers/remove.format', 'broker_host', 'broker_port'], 'keywords': [['json', None]], 'hasInputs': False}"
augur-masterruntime.py,"{'type': 'function_call', 'line': 18, 'name': 'requests.post', 'args': ['http://{}:{}/api/unstable/workers/remove.format', 'broker_host', 'broker_port'], 'keywords': [['json', None]], 'hasInputs': False}"
augur-masterruntime.py,"{'type': 'function_call', 'line': 18, 'name': 'requests.post', 'args': ['http://{}:{}/api/unstable/workers/remove.format', 'broker_host', 'broker_port'], 'keywords': [['json', None]], 'hasInputs': False}"
augur-masterruntime.py,"{'type': 'function_call', 'line': 18, 'name': 'requests.post', 'args': ['http://{}:{}/api/unstable/workers/remove.format', 'broker_host', 'broker_port'], 'keywords': [['json', None]], 'hasInputs': False}"
augur-masterruntime.py,"{'type': 'function_call', 'line': 18, 'name': 'requests.post', 'args': ['http://{}:{}/api/unstable/workers/remove.format', 'broker_host', 'broker_port'], 'keywords': [['json', None]], 'hasInputs': False}"
augur-masterruntime.py,"{'type': 'function_call', 'line': 18, 'name': 'requests.post', 'args': ['http://{}:{}/api/unstable/workers/remove.format', 'broker_host', 'broker_port'], 'keywords': [['json', None]], 'hasInputs': False}"
chipy.org-masterutils.py,"{'type': 'variable', 'line': 83, 'name': 'api_response', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://api.meetup.com/2/rsvps'], 'funcKeywords': [['params', 'params']]}"
djangogirls-masterfetch_stories.py,"{'type': 'variable', 'line': 25, 'name': 'response', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://blog.djangogirls.org/rss']}"
djangogirls-masterutils.py,"{'type': 'variable', 'line': 17, 'name': 'req', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://nominatim.openstreetmap.org/search'], 'funcKeywords': [['params', None]]}"
djangopackages-masterutils.py,"{'type': 'variable', 'line': 23, 'name': 'r', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://pypi.python.org/pypi/']}"
bballfast-master__init__.py,"{'type': 'variable', 'line': 883, 'name': 'r', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://msnbchosted.stats.com/nba/scoreboard.asp?day=']}"
bballfast-master__init__.py,"{'type': 'variable', 'line': 895, 'name': 'r', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://bballbreakdown.com/category/articles/']}"
bballfast-master__init__.py,"{'type': 'variable', 'line': 916, 'name': 'r', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://fansided.com/nba/the-step-back/nylon-calculus/']}"
python-masterdog.py,"{'type': 'variable', 'line': 6, 'name': 'response', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://shibe.online/api/shibes?count=1'], 'funcKeywords': [['params', 'params']]}"
hendrix-masterpyramid_with_crosstown_traffic.py,"{'type': 'variable', 'line': 75, 'name': 'r', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://localhost:8010/.25']}"
hendrix-masterperf_client1.py,"{'type': 'variable', 'line': 6, 'name': 'r', 'value': None, 'valueSrc': 'requests.get', 'isInput': False, 'args': ['http://localhost:8000/fib/%s', 'counter']}"
featureserver-masterOSM.py,"{'type': 'variable', 'line': 78, 'name': 'urldata', 'value': None, 'valueSrc': 'urllib.urlopen', 'isInput': False, 'args': ['http://openstreetmap.org/api/0.5/way/%s/full']}"
