Lexos-mastercontent_analysis_model.py,"{'type': 'variable', 'line': 162, 'name': 'result', 'value': None, 'valueSrc': 'eval', 'isInput': False, 'args': ['new_formula']}"
E-Commerce-Website-mastersix.py,"{'type': 'function_call', 'line': 697, 'name': 'exec', 'args': ['exec _code_ in _globs_, _locs_'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-mastershell.py,"{'type': 'function_call', 'line': 77, 'name': 'exec', 'args': ['compile', 'imported_objects'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-mastershell.py,"{'type': 'function_call', 'line': 86, 'name': 'exec', 'args': ['options[command]'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-mastershell.py,"{'type': 'function_call', 'line': 92, 'name': 'exec', 'args': ['sys.stdin.read'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-mastergeojson.py,"{'type': 'variable', 'line': 53, 'name': 'data[geometry]', 'value': None, 'valueSrc': 'eval', 'isInput': False, 'args': ['self._geometry.geojson']}"
E-Commerce-Website-mastersix.py,"{'type': 'function_call', 'line': 709, 'name': 'exec', 'args': ['exec _code_ in _globs_, _locs_'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-master__init__.py,"{'type': 'function_call', 'line': 1444, 'name': 'exec', 'args': [None, 'namespace', 'namespace'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-master__init__.py,"{'type': 'function_call', 'line': 1451, 'name': 'exec', 'args': [None, 'namespace', 'namespace'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-master_utils.py,"{'type': 'variable', 'line': 25, 'name': '_x', 'value': None, 'valueSrc': 'eval', 'isInput': False, 'args': ['""\\uD800""']}"
E-Commerce-Website-master_utils.py,"{'type': 'variable', 'line': 28, 'name': '_x', 'value': None, 'valueSrc': 'eval', 'isInput': False, 'args': ['u""\\uD800""']}"
E-Commerce-Website-mastersix.py,"{'type': 'function_call', 'line': 699, 'name': 'exec', 'args': ['exec _code_ in _globs_, _locs_'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-master__init__.py,"{'type': 'function_call', 'line': 1446, 'name': 'exec', 'args': [None, 'namespace', 'namespace'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-master__init__.py,"{'type': 'function_call', 'line': 1453, 'name': 'exec', 'args': [None, 'namespace', 'namespace'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-mastersix.py,"{'type': 'function_call', 'line': 699, 'name': 'exec', 'args': ['exec _code_ in _globs_, _locs_'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-mastersix.py,"{'type': 'function_call', 'line': 709, 'name': 'exec', 'args': ['exec _code_ in _globs_, _locs_'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-master__init__.py,"{'type': 'function_call', 'line': 1444, 'name': 'exec', 'args': [None, 'namespace', 'namespace'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-master__init__.py,"{'type': 'function_call', 'line': 1451, 'name': 'exec', 'args': [None, 'namespace', 'namespace'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-master_utils.py,"{'type': 'variable', 'line': 25, 'name': '_x', 'value': None, 'valueSrc': 'eval', 'isInput': False, 'args': ['""\\uD800""']}"
E-Commerce-Website-master_utils.py,"{'type': 'variable', 'line': 28, 'name': '_x', 'value': None, 'valueSrc': 'eval', 'isInput': False, 'args': ['u""\\uD800""']}"
E-Commerce-Website-mastersix.py,"{'type': 'function_call', 'line': 699, 'name': 'exec', 'args': ['exec _code_ in _globs_, _locs_'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-mastersandbox.py,"{'type': 'function_call', 'line': 45, 'name': 'exec', 'args': [None, 'globals', 'globals'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-masterlaunch.py,"{'type': 'function_call', 'line': 31, 'name': 'exec', 'args': [None, None], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-masterbuild_meta.py,"{'type': 'function_call', 'line': 126, 'name': 'exec', 'args': ['compile', 'locals'], 'keywords': [], 'hasInputs': False}"
E-Commerce-Website-mastersix.py,"{'type': 'function_call', 'line': 699, 'name': 'exec', 'args': ['exec _code_ in _globs_, _locs_'], 'keywords': [], 'hasInputs': False}"
bitcurator-access-webtools-masterimage_analyser.py,"{'type': 'function_call', 'line': 160, 'name': 'exec', 'args': ['compile', 'self.groups.__dict__'], 'keywords': [], 'hasInputs': False}"
bitcurator-access-webtools-masterutilities.py,"{'type': 'variable', 'line': 56, 'name': 'self.mime_map', 'value': None, 'valueSrc': 'eval', 'isInput': False, 'args': ['config_file.read']}"
dash-devsetup.py,"{'type': 'function_call', 'line': 5, 'name': 'exec', 'args': ['open.read', 'main_ns'], 'keywords': [], 'hasInputs': False}"
dash-dev_py_components_generation.py,"{'type': 'function_call', 'line': 187, 'name': 'exec', 'args': ['c.format', 'scope'], 'keywords': [], 'hasInputs': False}"
nikola-masterconsole.py,"{'type': 'function_call', 'line': 153, 'name': 'exec', 'args': ['options[command]', None, 'self.context'], 'keywords': [], 'hasInputs': False}"
nikola-masterconsole.py,"{'type': 'function_call', 'line': 157, 'name': 'exec', 'args': [None, None, 'self.context'], 'keywords': [], 'hasInputs': False}"
nikola-masterchart.py,"{'type': 'variable', 'line': 73, 'name': 'style', 'value': None, 'valueSrc': 'eval', 'isInput': False, 'args': ['pygal.style.']}"
